"BehaviorSpace results (NetLogo 6.0.2)"
"Model_V13.nlogo"
"Weighting_Capabilities"
"05/26/2019 17:26:53:204 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-15","15","-9","9"
"[run number]","everyone_is_owner","medium_socialnetwork_group","technology_heat","subsidies","large_size_community","stop_and_report","number_households","radius_socialnetwork","feasibility_constraint","initial_size_of_community","energylabels_higher","community_model","report_time","companies_utility_sector","weighting_capabilities","large_socialnetwork_group","renovations_cheaper","technologies_more_sustainable","range_inclusiveness","medium_size_community","Type_of_visualization","[step]","covariance_cap_sec_aff","covariance_cap_sec_sus","covariance_cap_sec_aut","covariance_cap_sec_com","covariance_cap_sec_inc","covariance_cap_aff_sus","covariance_cap_aff_aut","covariance_cap_aff_com","covariance_cap_aff_inc","covariance_cap_sus_aut","covariance_cap_sus_com","covariance_cap_sus_inc","covariance_cap_aut_com","covariance_cap_aut_inc","covariance_cap_com_inc"
"172","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","1.584096145152012E-4","3.369117507219391E-4","1.890805719462094E-4","9.669234118583656E-6","-1.344684173385584E-4","1.584096145152012E-4","9.13594705165696E-5","1.2036494852584104E-5","-5.296725039079302E-5","1.890805719462094E-4","9.669234118583656E-6","-1.344684173385584E-4","7.473804149630173E-6","-7.266939927630883E-5","4.644435435840993E-6"
"169","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","1.8866906784868832E-4","3.11385706683215E-4","2.1687711764734968E-4","8.386342290220519E-5","-3.428274001671572E-5","1.8866906784868832E-4","1.341992714153133E-4","5.922544919286932E-5","-9.79602186755067E-6","2.1687711764734968E-4","8.386342290220519E-5","-3.428274001671572E-5","6.065125528212689E-5","-2.0946670737220542E-5","-4.204014834166402E-7"
"173","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","1.8198490669700504E-4","4.4449115572038026E-4","2.2414739409469254E-4","-3.4366153009455423E-6","-2.318547546239998E-4","1.8198490669700504E-4","9.302216950521034E-5","3.28091104782844E-6","-8.874030254448474E-5","2.2414739409469254E-4","-3.4366153009455423E-6","-2.318547546239998E-4","-8.674951245097921E-7","-1.1577723392506366E-4","6.072465871573771E-6"
"170","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","1.3525472381680553E-4","2.811968763502475E-4","1.5854363139020024E-4","1.04182827934014E-5","-1.0894737807939922E-4","1.3525472381680553E-4","7.840747172809612E-5","1.1589957298108568E-5","-4.3376980572004385E-5","1.5854363139020024E-4","1.04182827934014E-5","-1.0894737807939922E-4","7.65286404071489E-6","-5.899189281319211E-5","3.3999135841393204E-6"
"174","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","1.4874204865646646E-4","3.3745560343461414E-4","1.7143038268212785E-4","4.404206016746107E-6","-1.6652569870893394E-4","1.4874204865646646E-4","7.668063741614012E-5","6.650795954581122E-6","-6.713077655827934E-5","1.7143038268212785E-4","4.404206016746107E-6","-1.6652569870893394E-4","3.002867738691026E-6","-8.357981872688325E-5","2.1020074170831897E-6"
"174","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","1.5763943454889443E-4","4.3368083186109393E-4","2.5218528138815945E-4","5.338431535451784E-7","-2.236135509411488E-4","1.5763943454889443E-4","9.309260714352859E-5","3.6479282158905364E-6","-7.640630135112987E-5","2.5218528138815945E-4","5.338431535451784E-7","-2.236135509411488E-4","1.473629538431687E-6","-1.2838927842755935E-4","3.703536877718145E-6"
"171","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","1.2389498637865886E-4","2.7159937740542286E-4","1.3847224099014567E-4","6.316031810378991E-6","-1.3027441206352078E-4","1.2389498637865886E-4","6.411011404780539E-5","6.996681831148918E-6","-5.393484110658997E-5","1.3847224099014567E-4","6.316031810378991E-6","-1.3027441206352078E-4","3.863689823782169E-6","-6.556261229474082E-5","7.006691390276953E-7"
"172","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","2.505003389348029E-4","6.71357813378445E-4","3.7079855706642894E-4","-4.2298728619165715E-5","-3.522363857483895E-4","2.505003389348029E-4","1.455019172939768E-4","-3.759145539547005E-6","-1.1200696665315853E-4","3.7079855706642894E-4","-4.2298728619165715E-5","-3.522363857483895E-4","-1.7438876349136197E-5","-1.8497665270332514E-4","3.82865636683037E-5"
"173","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","1.2841152189230364E-4","3.2929781274450455E-4","1.9349033882913182E-4","7.682336631483296E-6","-1.6041986764026332E-4","1.2841152189230364E-4","7.678444025155402E-5","6.684161151677601E-6","-5.75215997944746E-5","1.9349033882913182E-4","7.682336631483296E-6","-1.6041986764026332E-4","5.6081335453140304E-6","-9.275524792843504E-5","4.0038236515863163E-7"
"174","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","3.4999535667673613E-4","7.863676477702847E-4","4.4694349770696537E-4","6.16338603366221E-5","-2.906275493095912E-4","3.4999535667673613E-4","2.0395032811890363E-4","3.505013954993694E-5","-1.1734539818860403E-4","4.4694349770696537E-4","6.16338603366221E-5","-2.906275493095912E-4","3.781945090895084E-5","-1.6078688480832213E-4","-1.6115390197639167E-5"
"171","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","1.056964957089583E-4","2.2715026183338485E-4","1.1605750158067554E-4","6.6596933404735456E-6","-1.0708893660112079E-4","1.056964957089583E-4","5.480789709728374E-5","6.6685907263660635E-6","-4.506081085214147E-5","1.1605750158067554E-4","6.6596933404735456E-6","-1.0708893660112079E-4","3.9504393362330085E-6","-5.3984888902234185E-5","9.342255187031872E-8"
"175","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","1.0680199590609667E-4","2.6505312573507726E-4","1.565328221785097E-4","9.0586510117164E-6","-1.2541977588597134E-4","1.0680199590609667E-4","6.421354615880628E-5","6.9266149172460755E-6","-4.610402934803074E-5","1.565328221785097E-4","9.0586510117164E-6","-1.2541977588597134E-4","6.287671392847216E-6","-7.278951398585409E-5","-6.30602225125086E-7"
"172","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","2.136596004740166E-4","5.048613092169706E-4","2.8595642171606455E-4","-1.408845447402344E-5","-2.3651754091824344E-4","2.136596004740166E-4","1.2856722614541482E-4","8.986359751340012E-6","-7.605040591543022E-5","2.8595642171606455E-4","-1.408845447402344E-5","-2.3651754091824344E-4","-2.079763952352299E-6","-1.2446330690253204E-4","2.5107310815162143E-5"
"174","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","2.8360973618694673E-4","5.897090054335209E-4","3.4019711046270445E-4","5.828482867805495E-5","-1.9918188536719293E-4","2.8360973618694673E-4","1.6840527147870141E-4","3.657381688401341E-5","-8.24009150961396E-5","3.4019711046270445E-4","5.828482867805495E-5","-1.9918188536719293E-4","3.630689530723992E-5","-1.1069460223402023E-4","-1.2169955640970821E-5"
"173","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","9.103805245120671E-5","2.2168504254896793E-4","1.313142940396934E-4","9.005266696361883E-6","-1.0305842079185645E-4","9.103805245120671E-5","5.490428544445291E-5","6.561822095656932E-6","-3.846339921291762E-5","1.313142940396934E-4","9.005266696361883E-6","-1.0305842079185645E-4","6.140308439003983E-6","-5.9950586143098054E-5","-1.0009559128969007E-6"
"175","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","2.3533307642131581E-4","4.717405121891397E-4","2.741534832431566E-4","5.14516363126793E-5","-1.5182999764775415E-4","2.3533307642131581E-4","1.4090122733877156E-4","3.337353839583515E-5","-6.367747865878635E-5","2.741534832431566E-4","5.14516363126793E-5","-1.5182999764775415E-4","3.222243909600286E-5","-8.45974572383277E-5","-9.769329709873232E-6"
"176","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","1.8124141888837826E-4","4.044262270468311E-4","2.3190813893934648E-4","-4.2165267830784146E-6","-1.7815013337737525E-4","1.8124141888837826E-4","1.106300961863024E-4","1.1911375363471932E-5","-5.76583971025687E-5","2.3190813893934648E-4","-4.2165267830784146E-6","-1.7815013337737525E-4","2.735946161917543E-6","-9.386297247204085E-5","1.8642803877703457E-5"
"175","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","2.4723611048551935E-4","6.022418075929171E-4","3.000643392217399E-4","4.2790865276338104E-5","-2.535754979338599E-4","2.4723611048551935E-4","1.2487481100006536E-4","2.2955255602434037E-5","-9.649215000325523E-5","3.000643392217399E-4","4.2790865276338104E-5","-2.535754979338599E-4","2.245477764598497E-5","-1.2474135021167709E-4","-1.291233127636848E-5"
"174","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","2.0033354075364162E-4","3.9310374741211116E-4","2.2945913347245978E-4","4.528825027901709E-5","-1.2276724271679504E-4","2.0033354075364162E-4","1.2050619452688065E-4","2.986852444084132E-5","-5.194293883992589E-5","2.2945913347245978E-4","4.528825027901709E-5","-1.2276724271679504E-4","2.844049400510771E-5","-6.85187687574955E-5","-8.157790690109319E-6"
"176","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","1.5619138499489758E-4","3.3729044570898656E-4","1.9482828323270384E-4","1.3346078838154527E-8","-1.4292649480253633E-4","1.5619138499489758E-4","9.607990445690463E-5","1.2287289917426528E-5","-4.6457700437252835E-5","1.9482828323270384E-4","1.3346078838154527E-8","-1.4292649480253633E-4","4.479833796831225E-6","-7.536530720170831E-5","1.4814147510873083E-5"
"175","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","1.9602053294229843E-4","4.501090207815127E-4","2.262132558815931E-4","3.944600426740814E-5","-1.7892921072957982E-4","1.9602053294229843E-4","1.0004368987198002E-4","2.231019512523401E-5","-7.066748745051685E-5","2.262132558815931E-4","3.944600426740814E-5","-1.7892921072957982E-4","2.084768731916744E-5","-8.847894183389762E-5","-1.0827006457833552E-5"
"178","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","2.432934563619504E-4","5.577493172646546E-4","3.359096826357982E-4","4.750369936622861E-5","-2.127031314905733E-4","2.432934563619504E-4","1.514705803301469E-4","3.390460111629013E-5","-7.22690169111544E-5","3.359096826357982E-4","4.750369936622861E-5","-2.127031314905733E-4","3.254218890151229E-5","-1.2198316058502123E-4","-1.8017206432144328E-6"
"177","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","1.610538063851021E-4","3.5945828265994016E-4","1.8143660529139048E-4","3.449794553798833E-5","-1.386424034953378E-4","1.610538063851021E-4","8.258998454635673E-5","1.9885657469550543E-5","-5.58533399396436E-5","1.8143660529139048E-4","3.449794553798833E-5","-1.386424034953378E-4","1.8280791489205595E-5","-6.875232513717416E-5","-9.11870836648972E-6"
"178","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","2.0357775008467344E-4","4.2201969547584595E-4","2.581020430066199E-4","5.121557754322081E-5","-1.386323939362089E-4","2.0357775008467344E-4","1.291492634725448E-4","3.8720311230559935E-5","-4.5565737501538946E-5","2.581020430066199E-4","5.121557754322081E-5","-1.386323939362089E-4","3.500009175429157E-5","-7.916449097776999E-5","3.336519709648591E-8"
"177","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","1.5951344645248142E-4","4.2502256321453664E-4","2.2527624992978084E-4","-3.0278916365121813E-6","-2.3594199126832812E-4","1.5951344645248142E-4","8.581157968823196E-5","1.0843689056387555E-6","-8.575967827053031E-5","2.2527624992978084E-4","-3.0278916365121813E-6","-2.3594199126832812E-4","-7.340343361235289E-7","-1.2396282894608027E-4","3.603441286428148E-6"
"178","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","2.27533961599994E-4","5.075346956343301E-4","2.739616333598445E-4","5.3901475909494726E-5","-1.6275543143702282E-4","2.27533961599994E-4","1.262279551045268E-4","3.270901488699601E-5","-6.0246424224021924E-5","2.739616333598445E-4","5.3901475909494726E-5","-1.6275543143702282E-4","3.2108441339256704E-5","-8.336850581193401E-5","-6.0391006744777774E-6"
"175","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","1.3633019533654977E-4","2.992341019006484E-4","1.514301713692166E-4","3.0218859010354525E-5","-1.1328485370195183E-4","1.3633019533654977E-4","7.010250344635003E-5","1.759013190930705E-5","-4.6204124939318E-5","1.514301713692166E-4","3.0218859010354525E-5","-1.1328485370195183E-4","1.6035313724607116E-5","-5.627819011600648E-5","-7.827475238852872E-6"
